ID,target
TEST_04582,19.0
TEST_04583,10.0
TEST_04584,10.0
TEST_04585,11.0
TEST_04586,10.0
TEST_04587,11.0
TEST_04588,2.0
TEST_04589,10.0
TEST_04590,11.0
TEST_04591,10.0
TEST_04592,11.0
TEST_04593,3.0
TEST_04594,10.0
TEST_04595,2.0
TEST_04596,10.0
TEST_04597,11.0
TEST_04598,10.0
TEST_04599,9.0
TEST_04600,11.0
TEST_04601,10.0
TEST_04602,10.0
TEST_04603,15.0
TEST_04604,11.0
TEST_04605,10.0
TEST_04606,11.0
TEST_04607,10.0
TEST_04608,10.0
TEST_04609,10.0
TEST_04610,10.0
TEST_04611,10.0
TEST_04612,10.0
TEST_04613,10.0
TEST_04614,10.0
TEST_04615,10.0
TEST_04616,19.0
TEST_04617,11.0
TEST_04618,9.0
TEST_04619,9.0
TEST_04620,2.0
TEST_04621,11.0
TEST_04622,12.0
TEST_04623,11.0
TEST_04624,9.0
TEST_04625,10.0
TEST_04626,10.0
TEST_04627,11.0
TEST_04628,10.0
TEST_04629,10.0
TEST_04630,9.0
TEST_04631,14.0
TEST_04632,10.0
TEST_04633,11.0
TEST_04634,6.0
TEST_04635,10.0
TEST_04636,12.0
TEST_04637,10.0
TEST_04638,14.0
TEST_04639,10.0
TEST_04640,10.0
TEST_04641,13.0
TEST_04642,10.0
TEST_04643,7.0
TEST_04644,2.0
TEST_04645,10.0
TEST_04646,10.0
TEST_04647,9.0
TEST_04648,9.0
TEST_04649,11.0
TEST_04650,10.0
TEST_04651,11.0
TEST_04652,10.0
TEST_04653,5.0
TEST_04654,11.0
TEST_04655,12.0
TEST_04656,10.0
TEST_04657,11.0
TEST_04658,10.0
TEST_04659,11.0
TEST_04660,6.0
TEST_04661,2.0
TEST_04662,2.0
TEST_04663,8.0
TEST_04664,10.0
TEST_04665,7.0
TEST_04666,11.0
TEST_04667,11.0
TEST_04668,10.0
TEST_04669,11.0
TEST_04670,11.0
TEST_04671,10.0
TEST_04672,3.0
TEST_04673,10.0
TEST_04674,10.0
TEST_04675,10.0
TEST_04676,11.0
TEST_04677,13.0
TEST_04678,10.0
TEST_04679,10.0
TEST_04680,11.0
TEST_04681,10.0
TEST_04682,11.0
TEST_04683,11.0
TEST_04684,15.0
TEST_04685,11.0
TEST_04686,10.0
TEST_04687,10.0
TEST_04688,11.0
TEST_04689,11.0
TEST_04690,19.0
TEST_04691,9.0
TEST_04692,10.0
TEST_04693,11.0
TEST_04694,9.0
TEST_04695,11.0
TEST_04696,11.0
TEST_04697,10.0
TEST_04698,10.0
TEST_04699,9.0
TEST_04700,9.0
TEST_04701,10.0
TEST_04702,10.0
TEST_04703,11.0
TEST_04704,10.0
TEST_04705,10.0
TEST_04706,1.0
TEST_04707,10.0
TEST_04708,11.0
TEST_04709,2.0
TEST_04710,10.0
TEST_04711,11.0
TEST_04712,11.0
TEST_04713,11.0
TEST_04714,1.0
TEST_04715,8.0
TEST_04716,10.0
TEST_04717,3.0
TEST_04718,9.0
TEST_04719,11.0
TEST_04720,10.0
TEST_04721,11.0
TEST_04722,10.0
TEST_04723,8.0
TEST_04724,11.0
TEST_04725,10.0
TEST_04726,11.0
TEST_04727,10.0
TEST_04728,10.0
TEST_04729,9.0
TEST_04730,8.0
TEST_04731,1.0
TEST_04732,11.0
TEST_04733,10.0
TEST_04734,11.0
TEST_04735,11.0
TEST_04736,10.0
TEST_04737,10.0
TEST_04738,11.0
TEST_04739,10.0
TEST_04740,6.0
TEST_04741,3.0
TEST_04742,14.0
TEST_04743,11.0
TEST_04744,10.0
TEST_04745,10.0
TEST_04746,6.0
TEST_04747,10.0
TEST_04748,10.0
TEST_04749,11.0
TEST_04750,10.0
TEST_04751,8.0
TEST_04752,10.0
TEST_04753,13.0
TEST_04754,10.0
TEST_04755,10.0
TEST_04756,10.0
TEST_04757,10.0
TEST_04758,10.0
TEST_04759,11.0
TEST_04760,9.0
TEST_04761,11.0
TEST_04762,10.0
TEST_04763,2.0
TEST_04764,11.0
TEST_04765,10.0
TEST_04766,10.0
TEST_04767,9.0
TEST_04768,12.0
TEST_04769,12.0
TEST_04770,10.0
TEST_04771,11.0
TEST_04772,11.0
TEST_04773,11.0
TEST_04774,11.0
TEST_04775,11.0
TEST_04776,11.0
TEST_04777,10.0
TEST_04778,11.0
TEST_04779,12.0
TEST_04780,2.0
TEST_04781,11.0
TEST_04782,6.0
TEST_04783,11.0
TEST_04784,12.0
TEST_04785,10.0
TEST_04786,11.0
TEST_04787,10.0
TEST_04788,3.0
TEST_04789,9.0
TEST_04790,11.0
TEST_04791,11.0
TEST_04792,10.0
TEST_04793,10.0
TEST_04794,2.0
TEST_04795,11.0
TEST_04796,10.0
TEST_04797,10.0
TEST_04798,6.0
TEST_04799,10.0
TEST_04800,11.0
TEST_04801,11.0
TEST_04802,11.0
TEST_04803,2.0
TEST_04804,10.0
TEST_04805,17.0
TEST_04806,10.0
TEST_04807,1.0
TEST_04808,10.0
TEST_04809,10.0
TEST_04810,2.0
TEST_04811,11.0
TEST_04812,10.0
TEST_04813,10.0
TEST_04814,6.0
TEST_04815,11.0
TEST_04816,10.0
TEST_04817,11.0
TEST_04818,13.0
TEST_04819,10.0
TEST_04820,11.0
TEST_04821,11.0
TEST_04822,11.0
TEST_04823,11.0
TEST_04824,10.0
TEST_04825,10.0
TEST_04826,10.0
TEST_04827,1.0
TEST_04828,10.0
TEST_04829,11.0
TEST_04830,10.0
TEST_04831,10.0
TEST_04832,10.0
TEST_04833,10.0
TEST_04834,9.0
TEST_04835,11.0
TEST_04836,15.0
TEST_04837,16.0
TEST_04838,11.0
TEST_04839,11.0
TEST_04840,11.0
TEST_04841,10.0
TEST_04842,11.0
TEST_04843,11.0
TEST_04844,11.0
TEST_04845,10.0
TEST_04846,12.0
TEST_04847,11.0
TEST_04848,11.0
TEST_04849,9.0
TEST_04850,8.0
TEST_04851,16.0
TEST_04852,1.0
TEST_04853,18.0
TEST_04854,10.0
TEST_04855,10.0
TEST_04856,11.0
TEST_04857,10.0
TEST_04858,10.0
TEST_04859,10.0
TEST_04860,10.0
TEST_04861,11.0
TEST_04862,10.0
TEST_04863,11.0
TEST_04864,11.0
TEST_04865,10.0
TEST_04866,10.0
TEST_04867,6.0
TEST_04868,10.0
TEST_04869,10.0
TEST_04870,3.0
TEST_04871,11.0
TEST_04872,11.0
TEST_04873,7.0
TEST_04874,10.0
TEST_04875,10.0
TEST_04876,11.0
TEST_04877,10.0
TEST_04878,11.0
TEST_04879,10.0
TEST_04880,11.0
TEST_04881,14.0
TEST_04882,8.0
TEST_04883,10.0
TEST_04884,9.0
TEST_04885,11.0
TEST_04886,10.0
TEST_04887,11.0
TEST_04888,2.0
TEST_04889,10.0
TEST_04890,11.0
TEST_04891,5.0
TEST_04892,11.0
TEST_04893,10.0
TEST_04894,11.0
TEST_04895,8.0
TEST_04896,8.0
TEST_04897,11.0
TEST_04898,19.0
TEST_04899,9.0
TEST_04900,8.0
TEST_04901,3.0
TEST_04902,10.0
TEST_04903,3.0
TEST_04904,10.0
TEST_04905,10.0
TEST_04906,10.0
TEST_04907,10.0
TEST_04908,9.0
TEST_04909,10.0
TEST_04910,9.0
TEST_04911,10.0
TEST_04912,5.0
TEST_04913,10.0
TEST_04914,10.0
TEST_04915,3.0
TEST_04916,11.0
TEST_04917,10.0
TEST_04918,10.0
TEST_04919,3.0
TEST_04920,10.0
TEST_04921,11.0
TEST_04922,10.0
TEST_04923,2.0
TEST_04924,10.0
TEST_04925,16.0
TEST_04926,10.0
TEST_04927,13.0
TEST_04928,10.0
TEST_04929,9.0
TEST_04930,3.0
TEST_04931,10.0
TEST_04932,10.0
TEST_04933,10.0
TEST_04934,10.0
TEST_04935,15.0
TEST_04936,11.0
TEST_04937,10.0
TEST_04938,11.0
TEST_04939,7.0
TEST_04940,11.0
TEST_04941,11.0
TEST_04942,10.0
TEST_04943,1.0
TEST_04944,6.0
TEST_04945,10.0
TEST_04946,11.0
TEST_04947,10.0
TEST_04948,10.0
TEST_04949,13.0
TEST_04950,10.0
TEST_04951,15.0
TEST_04952,12.0
TEST_04953,3.0
TEST_04954,17.0
TEST_04955,11.0
TEST_04956,10.0
TEST_04957,2.0
TEST_04958,11.0
TEST_04959,11.0
TEST_04960,11.0
TEST_04961,10.0
TEST_04962,13.0
TEST_04963,10.0
TEST_04964,11.0
TEST_04965,10.0
TEST_04966,10.0
TEST_04967,10.0
TEST_04968,11.0
TEST_04969,15.0
TEST_04970,21.0
TEST_04971,10.0
TEST_04972,11.0
TEST_04973,7.0
TEST_04974,11.0
TEST_04975,10.0
TEST_04976,11.0
TEST_04977,11.0
TEST_04978,11.0
TEST_04979,2.0
TEST_04980,11.0
TEST_04981,12.0
TEST_04982,11.0
TEST_04983,14.0
TEST_04984,11.0
TEST_04985,8.0
TEST_04986,10.0
TEST_04987,11.0
TEST_04988,10.0
TEST_04989,2.0
TEST_04990,10.0
TEST_04991,11.0
TEST_04992,10.0
TEST_04993,10.0
TEST_04994,11.0
TEST_04995,8.0
TEST_04996,10.0
TEST_04997,10.0
TEST_04998,11.0
TEST_04999,10.0
TEST_05000,11.0
TEST_05001,11.0
TEST_05002,10.0
TEST_05003,14.0
TEST_05004,11.0
TEST_05005,2.0
TEST_05006,16.0
TEST_05007,10.0
TEST_05008,10.0
TEST_05009,10.0
TEST_05010,11.0
TEST_05011,10.0
TEST_05012,11.0
TEST_05013,8.0
TEST_05014,9.0
TEST_05015,16.0
TEST_05016,13.0
TEST_05017,2.0
TEST_05018,12.0
TEST_05019,16.0
TEST_05020,10.0
TEST_05021,1.0
TEST_05022,10.0
TEST_05023,11.0
TEST_05024,4.0
TEST_05025,10.0
TEST_05026,5.0
TEST_05027,10.0
TEST_05028,10.0
TEST_05029,17.0
TEST_05030,8.0
TEST_05031,10.0
TEST_05032,9.0
TEST_05033,11.0
TEST_05034,4.0
TEST_05035,8.0
TEST_05036,10.0
TEST_05037,10.0
TEST_05038,2.0
TEST_05039,10.0
TEST_05040,9.0
TEST_05041,9.0
TEST_05042,3.0
TEST_05043,9.0
TEST_05044,11.0
TEST_05045,10.0
TEST_05046,11.0
TEST_05047,22.0
TEST_05048,10.0
TEST_05049,16.0
TEST_05050,2.0
TEST_05051,10.0
TEST_05052,11.0
TEST_05053,10.0
TEST_05054,9.0
TEST_05055,9.0
TEST_05056,10.0
TEST_05057,9.0
TEST_05058,4.0
TEST_05059,12.0
TEST_05060,9.0
TEST_05061,11.0
TEST_05062,14.0
TEST_05063,11.0
TEST_05064,7.0
TEST_05065,10.0
TEST_05066,11.0
TEST_05067,7.0
TEST_05068,11.0
TEST_05069,7.0
TEST_05070,9.0
TEST_05071,1.0
TEST_05072,11.0
TEST_05073,11.0
TEST_05074,13.0
TEST_05075,9.0
TEST_05076,13.0
TEST_05077,10.0
TEST_05078,10.0
TEST_05079,10.0
TEST_05080,13.0
TEST_05081,10.0
TEST_05082,5.0
TEST_05083,10.0
TEST_05084,11.0
TEST_05085,10.0
TEST_05086,12.0
TEST_05087,7.0
TEST_05088,10.0
TEST_05089,9.0
TEST_05090,11.0
TEST_05091,10.0
TEST_05092,9.0
TEST_05093,11.0
TEST_05094,17.0
TEST_05095,10.0
TEST_05096,10.0
TEST_05097,3.0
TEST_05098,9.0
TEST_05099,10.0
TEST_05100,11.0
TEST_05101,11.0
TEST_05102,10.0
TEST_05103,2.0
TEST_05104,11.0
TEST_05105,9.0
TEST_05106,10.0
TEST_05107,10.0
TEST_05108,10.0
TEST_05109,11.0
TEST_05110,18.0
TEST_05111,12.0
TEST_05112,10.0
TEST_05113,7.0
TEST_05114,9.0
TEST_05115,3.0
TEST_05116,3.0
TEST_05117,11.0
TEST_05118,8.0
TEST_05119,10.0
TEST_05120,11.0
TEST_05121,10.0
TEST_05122,10.0
TEST_05123,10.0
TEST_05124,11.0
TEST_05125,11.0
TEST_05126,8.0
TEST_05127,10.0
TEST_05128,10.0
TEST_05129,3.0
TEST_05130,10.0
TEST_05131,10.0
TEST_05132,11.0
TEST_05133,14.0
TEST_05134,9.0
TEST_05135,12.0
TEST_05136,10.0
TEST_05137,10.0
TEST_05138,10.0
TEST_05139,8.0
TEST_05140,11.0
TEST_05141,11.0
TEST_05142,15.0
TEST_05143,14.0
TEST_05144,11.0
TEST_05145,10.0
TEST_05146,10.0
TEST_05147,11.0
TEST_05148,10.0
TEST_05149,11.0
TEST_05150,11.0
TEST_05151,10.0
TEST_05152,10.0
TEST_05153,6.0
TEST_05154,7.0
TEST_05155,8.0
TEST_05156,10.0
TEST_05157,11.0
TEST_05158,21.0
TEST_05159,13.0
TEST_05160,11.0
TEST_05161,11.0
TEST_05162,11.0
TEST_05163,10.0
TEST_05164,10.0
TEST_05165,9.0
TEST_05166,2.0
TEST_05167,18.0
TEST_05168,11.0
TEST_05169,11.0
TEST_05170,10.0
TEST_05171,11.0
TEST_05172,10.0
TEST_05173,9.0
TEST_05174,11.0
TEST_05175,10.0
TEST_05176,10.0
TEST_05177,2.0
TEST_05178,10.0
TEST_05179,11.0
TEST_05180,11.0
TEST_05181,16.0
TEST_05182,10.0
TEST_05183,8.0
TEST_05184,10.0
TEST_05185,9.0
TEST_05186,10.0
TEST_05187,9.0
TEST_05188,11.0
TEST_05189,10.0
TEST_05190,11.0
TEST_05191,10.0
TEST_05192,12.0
TEST_05193,17.0
TEST_05194,10.0
TEST_05195,16.0
TEST_05196,2.0
TEST_05197,15.0
TEST_05198,5.0
TEST_05199,10.0
TEST_05200,10.0
TEST_05201,10.0
TEST_05202,8.0
TEST_05203,10.0
TEST_05204,10.0
TEST_05205,10.0
TEST_05206,5.0
TEST_05207,10.0
TEST_05208,10.0
TEST_05209,11.0
TEST_05210,13.0
TEST_05211,10.0
TEST_05212,10.0
TEST_05213,10.0
TEST_05214,18.0
TEST_05215,15.0
TEST_05216,3.0
TEST_05217,11.0
TEST_05218,10.0
TEST_05219,10.0
TEST_05220,10.0
TEST_05221,10.0
TEST_05222,11.0
TEST_05223,10.0
TEST_05224,10.0
TEST_05225,11.0
TEST_05226,13.0
TEST_05227,11.0
TEST_05228,9.0
TEST_05229,5.0
TEST_05230,11.0
TEST_05231,10.0
TEST_05232,4.0
TEST_05233,11.0
TEST_05234,10.0
TEST_05235,10.0
TEST_05236,11.0
TEST_05237,11.0
TEST_05238,20.0
TEST_05239,15.0
TEST_05240,10.0
TEST_05241,8.0
TEST_05242,14.0
TEST_05243,9.0
TEST_05244,17.0
TEST_05245,10.0
TEST_05246,10.0
TEST_05247,10.0
TEST_05248,11.0
TEST_05249,10.0
TEST_05250,10.0
TEST_05251,11.0
TEST_05252,10.0
TEST_05253,10.0
TEST_05254,10.0
TEST_05255,10.0
TEST_05256,11.0
TEST_05257,10.0
TEST_05258,11.0
TEST_05259,19.0
TEST_05260,10.0
TEST_05261,11.0
TEST_05262,20.0
TEST_05263,10.0
TEST_05264,3.0
TEST_05265,18.0
TEST_05266,10.0
TEST_05267,10.0
TEST_05268,10.0
TEST_05269,10.0
TEST_05270,7.0
TEST_05271,12.0
TEST_05272,14.0
TEST_05273,10.0
TEST_05274,11.0
TEST_05275,14.0
TEST_05276,10.0
TEST_05277,3.0
TEST_05278,10.0
TEST_05279,3.0
TEST_05280,10.0
TEST_05281,17.0
TEST_05282,2.0
TEST_05283,11.0
TEST_05284,10.0
TEST_05285,10.0
TEST_05286,10.0
TEST_05287,7.0
TEST_05288,2.0
TEST_05289,10.0
TEST_05290,11.0
TEST_05291,11.0
TEST_05292,15.0
TEST_05293,5.0
TEST_05294,3.0
TEST_05295,9.0
TEST_05296,22.0
TEST_05297,14.0
TEST_05298,7.0
TEST_05299,11.0
TEST_05300,11.0
TEST_05301,21.0
TEST_05302,11.0
TEST_05303,11.0
TEST_05304,10.0
TEST_05305,11.0
TEST_05306,15.0
TEST_05307,11.0
TEST_05308,16.0
TEST_05309,15.0
TEST_05310,10.0
TEST_05311,10.0
TEST_05312,10.0
TEST_05313,10.0
TEST_05314,3.0
TEST_05315,11.0
TEST_05316,12.0
TEST_05317,9.0
TEST_05318,9.0
TEST_05319,10.0
TEST_05320,7.0
TEST_05321,10.0
TEST_05322,10.0
TEST_05323,11.0
TEST_05324,10.0
TEST_05325,10.0
TEST_05326,11.0
TEST_05327,15.0
TEST_05328,11.0
TEST_05329,10.0
TEST_05330,10.0
TEST_05331,10.0
TEST_05332,9.0
TEST_05333,10.0
TEST_05334,10.0
TEST_05335,10.0
TEST_05336,2.0
TEST_05337,11.0
TEST_05338,7.0
TEST_05339,10.0
TEST_05340,3.0
TEST_05341,12.0
TEST_05342,9.0
TEST_05343,11.0
TEST_05344,11.0
TEST_05345,6.0
TEST_05346,13.0
TEST_05347,13.0
TEST_05348,11.0
TEST_05349,10.0
TEST_05350,10.0
TEST_05351,1.0
TEST_05352,8.0
TEST_05353,12.0
TEST_05354,18.0
TEST_05355,10.0
TEST_05356,11.0
TEST_05357,10.0
TEST_05358,11.0
TEST_05359,10.0
TEST_05360,7.0
TEST_05361,10.0
TEST_05362,10.0
TEST_05363,10.0
TEST_05364,12.0
TEST_05365,2.0
TEST_05366,10.0
TEST_05367,11.0
TEST_05368,7.0
TEST_05369,9.0
TEST_05370,10.0
TEST_05371,17.0
TEST_05372,2.0
TEST_05373,11.0
TEST_05374,17.0
TEST_05375,11.0
TEST_05376,10.0
TEST_05377,12.0
TEST_05378,10.0
TEST_05379,17.0
TEST_05380,13.0
TEST_05381,10.0
TEST_05382,12.0
TEST_05383,10.0
TEST_05384,12.0
TEST_05385,9.0
TEST_05386,15.0
TEST_05387,11.0
TEST_05388,10.0
TEST_05389,8.0
TEST_05390,8.0
TEST_05391,13.0
TEST_05392,10.0
TEST_05393,11.0
TEST_05394,3.0
TEST_05395,9.0
TEST_05396,10.0
TEST_05397,18.0
TEST_05398,8.0
TEST_05399,11.0
TEST_05400,10.0
TEST_05401,10.0
TEST_05402,12.0
TEST_05403,11.0
TEST_05404,10.0
TEST_05405,3.0
TEST_05406,21.0
TEST_05407,11.0
TEST_05408,10.0
TEST_05409,10.0
TEST_05410,16.0
TEST_05411,10.0
TEST_05412,13.0
TEST_05413,17.0
TEST_05414,10.0
TEST_05415,11.0
TEST_05416,8.0
TEST_05417,11.0
TEST_05418,3.0
TEST_05419,10.0
TEST_05420,10.0
TEST_05421,2.0
TEST_05422,10.0
TEST_05423,10.0
TEST_05424,8.0
TEST_05425,9.0
TEST_05426,10.0
TEST_05427,10.0
TEST_05428,11.0
TEST_05429,11.0
TEST_05430,12.0
TEST_05431,11.0
TEST_05432,15.0
TEST_05433,11.0
TEST_05434,11.0
TEST_05435,14.0
TEST_05436,9.0
TEST_05437,10.0
TEST_05438,10.0
TEST_05439,10.0
TEST_05440,5.0
TEST_05441,11.0
TEST_05442,10.0
TEST_05443,14.0
TEST_05444,10.0
TEST_05445,9.0
TEST_05446,10.0
TEST_05447,2.0
TEST_05448,10.0
TEST_05449,10.0
TEST_05450,11.0
TEST_05451,2.0
TEST_05452,10.0
TEST_05453,12.0
TEST_05454,11.0
TEST_05455,10.0
TEST_05456,10.0
TEST_05457,14.0
TEST_05458,11.0
TEST_05459,10.0
TEST_05460,10.0
TEST_05461,10.0
TEST_05462,17.0
TEST_05463,11.0
TEST_05464,11.0
TEST_05465,11.0
TEST_05466,10.0
TEST_05467,11.0
TEST_05468,11.0
TEST_05469,11.0
TEST_05470,10.0
TEST_05471,5.0
TEST_05472,11.0
TEST_05473,11.0
TEST_05474,11.0
TEST_05475,10.0
TEST_05476,11.0
TEST_05477,11.0
TEST_05478,11.0
TEST_05479,16.0
TEST_05480,10.0
TEST_05481,10.0
TEST_05482,12.0
TEST_05483,10.0
TEST_05484,10.0
TEST_05485,11.0
TEST_05486,11.0
TEST_05487,10.0
TEST_05488,11.0
TEST_05489,10.0
TEST_05490,10.0
TEST_05491,11.0
TEST_05492,8.0
TEST_05493,17.0
TEST_05494,9.0
TEST_05495,11.0
TEST_05496,11.0
TEST_05497,10.0
TEST_05498,7.0
TEST_05499,13.0
TEST_05500,10.0
TEST_05501,11.0
TEST_05502,10.0
TEST_05503,10.0
TEST_05504,10.0
TEST_05505,10.0
TEST_05506,5.0
TEST_05507,10.0
TEST_05508,11.0
TEST_05509,10.0
TEST_05510,10.0
TEST_05511,10.0
TEST_05512,10.0
TEST_05513,7.0
TEST_05514,11.0
TEST_05515,10.0
TEST_05516,11.0
TEST_05517,2.0
TEST_05518,16.0
TEST_05519,10.0
TEST_05520,10.0
TEST_05521,14.0
TEST_05522,10.0
TEST_05523,9.0
TEST_05524,10.0
TEST_05525,11.0
TEST_05526,7.0
TEST_05527,10.0
TEST_05528,11.0
TEST_05529,9.0
TEST_05530,11.0
TEST_05531,16.0
TEST_05532,10.0
TEST_05533,3.0
TEST_05534,10.0
TEST_05535,10.0
TEST_05536,11.0
TEST_05537,11.0
TEST_05538,3.0
TEST_05539,10.0
TEST_05540,7.0
TEST_05541,14.0
TEST_05542,10.0
TEST_05543,2.0
TEST_05544,10.0
TEST_05545,10.0
TEST_05546,11.0
TEST_05547,10.0
TEST_05548,11.0
TEST_05549,11.0
TEST_05550,10.0
TEST_05551,11.0
TEST_05552,11.0
TEST_05553,4.0
TEST_05554,10.0
TEST_05555,11.0
TEST_05556,11.0
TEST_05557,1.0
TEST_05558,11.0
TEST_05559,11.0
TEST_05560,10.0
TEST_05561,11.0
TEST_05562,11.0
TEST_05563,7.0
TEST_05564,7.0
TEST_05565,11.0
TEST_05566,19.0
TEST_05567,11.0
TEST_05568,10.0
TEST_05569,11.0
TEST_05570,10.0
TEST_05571,10.0
TEST_05572,6.0
TEST_05573,6.0
TEST_05574,10.0
TEST_05575,11.0
TEST_05576,11.0
TEST_05577,14.0
TEST_05578,8.0
TEST_05579,11.0
TEST_05580,11.0
TEST_05581,11.0
TEST_05582,10.0
TEST_05583,11.0
TEST_05584,11.0
TEST_05585,10.0
TEST_05586,13.0
TEST_05587,12.0
TEST_05588,3.0
TEST_05589,10.0
TEST_05590,10.0
TEST_05591,11.0
TEST_05592,10.0
TEST_05593,9.0
TEST_05594,9.0
TEST_05595,11.0
TEST_05596,11.0
TEST_05597,13.0
TEST_05598,10.0
TEST_05599,1.0
TEST_05600,11.0
TEST_05601,15.0
TEST_05602,10.0
TEST_05603,8.0
TEST_05604,11.0
TEST_05605,10.0
TEST_05606,11.0
TEST_05607,10.0
TEST_05608,4.0
TEST_05609,16.0
TEST_05610,12.0
TEST_05611,10.0
TEST_05612,10.0
TEST_05613,7.0
TEST_05614,11.0
TEST_05615,3.0
TEST_05616,6.0
TEST_05617,11.0
TEST_05618,11.0
TEST_05619,11.0
TEST_05620,11.0
TEST_05621,10.0
TEST_05622,11.0
TEST_05623,9.0
TEST_05624,13.0
TEST_05625,10.0
TEST_05626,11.0
TEST_05627,9.0
TEST_05628,1.0
TEST_05629,11.0
TEST_05630,10.0
TEST_05631,19.0
TEST_05632,11.0
TEST_05633,11.0
TEST_05634,10.0
TEST_05635,9.0
TEST_05636,11.0
TEST_05637,10.0
TEST_05638,9.0
TEST_05639,1.0
TEST_05640,11.0
TEST_05641,21.0
TEST_05642,13.0
TEST_05643,11.0
TEST_05644,10.0
TEST_05645,10.0
TEST_05646,10.0
TEST_05647,5.0
TEST_05648,8.0
TEST_05649,1.0
TEST_05650,10.0
TEST_05651,16.0
TEST_05652,9.0
TEST_05653,10.0
TEST_05654,11.0
TEST_05655,10.0
TEST_05656,10.0
TEST_05657,12.0
TEST_05658,18.0
TEST_05659,11.0
TEST_05660,10.0
TEST_05661,18.0
TEST_05662,11.0
TEST_05663,6.0
TEST_05664,16.0
TEST_05665,10.0
TEST_05666,10.0
TEST_05667,10.0
TEST_05668,10.0
TEST_05669,11.0
TEST_05670,10.0
TEST_05671,4.0
TEST_05672,10.0
TEST_05673,11.0
TEST_05674,16.0
TEST_05675,2.0
TEST_05676,11.0
TEST_05677,8.0
TEST_05678,5.0
TEST_05679,10.0
TEST_05680,11.0
TEST_05681,11.0
TEST_05682,11.0
TEST_05683,10.0
TEST_05684,3.0
TEST_05685,11.0
TEST_05686,11.0
TEST_05687,10.0
TEST_05688,11.0
TEST_05689,10.0
TEST_05690,11.0
TEST_05691,7.0
TEST_05692,7.0
TEST_05693,6.0
TEST_05694,10.0
TEST_05695,5.0
TEST_05696,10.0
TEST_05697,4.0
TEST_05698,11.0
TEST_05699,9.0
TEST_05700,2.0
TEST_05701,10.0
TEST_05702,7.0
TEST_05703,11.0
TEST_05704,10.0
TEST_05705,11.0
TEST_05706,11.0
TEST_05707,10.0
TEST_05708,10.0
TEST_05709,9.0
TEST_05710,10.0
TEST_05711,10.0
TEST_05712,12.0
TEST_05713,10.0
TEST_05714,10.0
TEST_05715,10.0
TEST_05716,14.0
TEST_05717,10.0
TEST_05718,12.0
TEST_05719,11.0
TEST_05720,10.0
TEST_05721,10.0
TEST_05722,10.0
TEST_05723,10.0
TEST_05724,8.0
TEST_05725,10.0
TEST_05726,10.0
TEST_05727,7.0
TEST_05728,10.0
TEST_05729,10.0
TEST_05730,11.0
TEST_05731,10.0
TEST_05732,10.0
TEST_05733,11.0
TEST_05734,10.0
TEST_05735,10.0
TEST_05736,10.0
TEST_05737,5.0
TEST_05738,11.0
TEST_05739,11.0
TEST_05740,3.0
TEST_05741,11.0
TEST_05742,9.0
TEST_05743,11.0
TEST_05744,10.0
TEST_05745,2.0
TEST_05746,10.0
TEST_05747,10.0
TEST_05748,10.0
TEST_05749,10.0
TEST_05750,14.0
TEST_05751,10.0
TEST_05752,8.0
TEST_05753,11.0
TEST_05754,14.0
TEST_05755,11.0
TEST_05756,14.0
TEST_05757,12.0
TEST_05758,7.0
TEST_05759,10.0
TEST_05760,17.0
TEST_05761,10.0
TEST_05762,10.0
TEST_05763,11.0
TEST_05764,10.0
TEST_05765,7.0
TEST_05766,11.0
TEST_05767,11.0
TEST_05768,11.0
TEST_05769,10.0
TEST_05770,15.0
TEST_05771,9.0
TEST_05772,8.0
TEST_05773,5.0
TEST_05774,11.0
TEST_05775,11.0
TEST_05776,12.0
TEST_05777,3.0
TEST_05778,10.0
TEST_05779,11.0
TEST_05780,9.0
TEST_05781,10.0
TEST_05782,11.0
TEST_05783,11.0
TEST_05784,13.0
TEST_05785,6.0
TEST_05786,11.0
TEST_05787,10.0
TEST_05788,11.0
TEST_05789,11.0
TEST_05790,10.0
TEST_05791,10.0
TEST_05792,12.0
TEST_05793,11.0
TEST_05794,11.0
TEST_05795,10.0
TEST_05796,10.0
TEST_05797,12.0
TEST_05798,10.0
TEST_05799,10.0
TEST_05800,10.0
TEST_05801,10.0
TEST_05802,11.0
TEST_05803,11.0
TEST_05804,10.0
TEST_05805,8.0
TEST_05806,17.0
TEST_05807,10.0
TEST_05808,10.0
TEST_05809,10.0
TEST_05810,10.0
TEST_05811,10.0
TEST_05812,10.0
TEST_05813,11.0
TEST_05814,3.0
TEST_05815,10.0
TEST_05816,7.0
TEST_05817,11.0
TEST_05818,11.0
TEST_05819,11.0
TEST_05820,10.0
TEST_05821,10.0
TEST_05822,14.0
TEST_05823,11.0
TEST_05824,10.0
TEST_05825,8.0
TEST_05826,20.0
TEST_05827,11.0
TEST_05828,12.0
TEST_05829,11.0
TEST_05830,11.0
TEST_05831,10.0
TEST_05832,5.0
TEST_05833,1.0
TEST_05834,10.0
TEST_05835,11.0
TEST_05836,10.0
TEST_05837,10.0
TEST_05838,10.0
TEST_05839,11.0
TEST_05840,10.0
TEST_05841,8.0
TEST_05842,11.0
TEST_05843,11.0
TEST_05844,12.0
TEST_05845,11.0
TEST_05846,10.0
TEST_05847,11.0
TEST_05848,10.0
TEST_05849,11.0
TEST_05850,7.0
TEST_05851,19.0
TEST_05852,10.0
TEST_05853,12.0
